1255,female,Domitila,A,Frías,SR,2042 Diane Street,Thousand Oaks,CA,91362,Gredyet,805-446-1868,1,6/18/96,620-02-2530,197.1,"5' 1""",10,Yiveeng3ait
1256,male,Yousef,A,Åkesson,SR,2749 Upton Avenue,Waterville,ME,4901,Emberought,207-877-9836,1,1/13/96,004-04-2838,194.7,"6' 2""",5,Ar8baeju7o
1257,male,Eryk,A,Zepeda,JR,4548 Nash Street,Detroit,MI,48226,Wayinander,313-230-8648,1,7/10/98,379-96-2264,150.7,"6' 1""",10,maethic5Sh
1258,female,Crystal,J,Villagómez,SR,2239 Coolidge Street,North Custer,MT,59024,Melm1996,406-856-3745,1,8/4/96,516-31-6285,195.4,"5' 6""",1,ia4aeL9Oh
1259,female,Lee,J,Tseng,JR,4 Point Street,Hickory Hills,IL,60457,Wiffor,773-848-5376,1,3/25/99,324-64-6946,140.1,"5' 6""",6,Iexi4ee9rie
1260,female,Yu,X,Kao,SR,2358 Yorkshire Circle,Kitty Hawk,NC,27949,Mignan,252-261-5010,1,1/7/97,243-37-8733,198,"5' 9""",2,Dook5EiWi
1261,male,Prinio,J,Quiñónez,JR,1743 Jarvis Street,Forestville,NY,14062,Whistring,716-965-9114,1,1/25/99,068-72-4154,124.5,"5' 4""",11,pa7zeCh0ao
1262,male,Cong,H,Lu,SR,1191 Jadewood Drive,Lombard,IL,60148,Whentersed1995,224-355-5801,1,12/7/95,335-60-4926,126.9,"5' 7""",2,thohF1dai
1263,male,Muhammad,G,Shepherd,SR,802 Werninger Street,Houston,TX,77027,Blipts,832-678-5928,1,9/16/97,464-13-5713,222.4,"5' 10""",1,Jeevoo1poh1
1264,female,Kristen,C,Pina,JR,1030 Platinum Drive,Bridgeville,PA,15017,Asherettle,724-840-8466,1,4/27/99,178-36-1899,125.6,"5' 8""",6,so6Ooshah
1265,male,Todd,E,Phillips,SR,895 Glen Street,Bowling Green,KY,42101,Hinally,270-320-2338,1,10/11/96,400-41-8926,214.3,"5' 10""",10,eeQueo0oo
1266,female,Elisabet,J,Bengtsson,SR,900 Renwick Drive,Philadelphia,PA,19103,Puppere,484-291-7706,1,11/30/95,186-62-7627,109.3,"5' 5""",5,aes3eeRaiw4
1267,female,Libby,J,Parkes,JR,3939 Christie Way,Cambridge,MA,2141,Sookes,978-801-1548,1,10/2/99,020-70-7809,171.2,"5' 7""",5,zooBa3woh8bei
1268,male,Juan,E,Parker,SR,293 Freed Drive,Turlock,CA,95380,Laing1996,209-656-0468,1,11/1/96,608-54-1398,156,"6' 2""",18,Tei4aghai
1269,male,Andrew,M,Wilson,JR,2591 Broadway Street,Florence,SC,29501,Allizenalice,843-755-5295,1,6/29/98,251-61-5772,214.1,"5' 10""",2,Os4cae6te7
1270,male,Christoffe,M,Persson,JR,831 Gateway Avenue,Bakersfield,CA,93301,Uposed,661-851-3462,1,3/3/99,606-80-4398,181.9,"5' 9""",10,Oquoh5sooj
1271,female,Bobbi,D,Knowles,SP,3042 Franklin Street,Dothan,AL,36303,Sconly2000,334-622-7901,1,1/25/00,417-90-8270,129.4,"5' 1""",17,Nei3xib2tah
1272,female,Africa,N,Gurule,SR,3884 Juniper Drive,Caro,MI,48723,Timentep,989-912-6651,1,10/13/96,362-26-7865,217.1,"5' 9""",7,Biesooph5xo5
1273,female,Gardenia,b,Sotelo,JR,3454 Pheasant Ridge Road,Philadelphia,PA,19139,Dribithave,215-474-4695,1,4/28/98,207-74-9365,213.6,"5' 7""",17,EeHoo5xohlo
1274,male,Einar,I,Mattsson,SR,3347 Jones Avenue,Hays,NC,28635,Hinne1996,336-696-0635,1,6/20/96,686-03-9329,208.8,"6' 2""",4,adiVaih3ruGh
1275,male,Ho,Q,Hê,FR,2012 Green Acres Road,Coinjock,NC,27923,Alid2001,252-457-6347,1,9/16/01,240-50-9162,191.4,"6' 2""",11,fohGh7Vu
1276,male,Louis,K,Hope,SP,4632 Woodland Avenue,Metairie,LA,70001,Mosticen,985-718-7599,1,6/23/00,437-75-6466,143.2,"5' 7""",22,aaBaemi2
1277,male,Merlino,B,Velasco,FR,4242 Levy Court,Lawrence,MA,1840,Whilks,978-687-9194,1,2/28/01,023-72-7045,190.1,"5' 10""",8,hia5ja3soG8
1278,female,Zi,C,Wang,SR,1647 Hemlock Lane,Harlingen,TX,78550,Arand1996,956-484-9413,1,2/2/96,633-88-6314,127.4,"5' 7""",21,Iush2peech
1279,female,Engla,V,Henriksson,JR,1100 Romines Mill Road,Dallas,TX,75247,Alace1998,214-648-1732,1,7/3/98,641-78-9130,212.1,"5' 7""",24,Ee8veoghi
1280,female,Joy,L,Kendall,JR,1630 Centennial Farm Road,Sioux City,IA,51101,Trallese,712-540-2236,1,5/30/98,479-18-6391,199.3,"5' 4""",25,huwaik9Tha4ai
1281,male,Regino,S,Cruz,JR,3654 Rockwell Lane,New Bern,NC,28560,Biles1998,252-603-9793,1,9/28/98,688-05-7022,216,"6' 2""",19,Aiyiobeegai1
1282,male,Hector,M,Jones,SR,2819 Roosevelt Street,Oakland,CA,94612,Fixects,415-449-0735,1,5/12/97,568-08-7131,219.6,"5' 10""",5,tim8eeth3O
1283,male,Jordan,M,Gardiner,JR,3312 Yorkie Lane,Hinesville,GA,31313,Plest1999,912-767-9521,1,5/20/99,258-16-5683,180,"5' 11""",21,Raerophu9Oh
1284,male,Terence,V,Landry,JR,4739 Essex Court,Burlington,VT,5401,Ceitheart,802-316-1793,1,8/18/98,008-44-8459,178.9,"6' 2""",22,phei9aen5Ie
1285,female,Mara,V,Quiñónez,SP,3961 Lucy Lane,Salem,IN,47167,Tand2000,812-516-7028,1,8/30/00,310-27-0133,98.6,"5' 9""",17,eTh3beew
1286,male,Matheo,I,Fransson,SR,557 Counts Lane,Paris,KY,40361,Shoutter,859-988-8373,1,8/13/96,403-74-9212,229,"6' 1""",13,ahm8AD6shu
1287,female,Jannet,R,Tarvin,SP,3436 Vernon Street,San Diego,CA,92111,Adiers,760-682-6049,1,9/8/00,602-98-6471,100.3,"4' 11""",13,Koonae1Eoqu
1288,male,Floyd,E,Alden,FR,3249 Hummingbird Way,Acton,MA,1720,Notin2001,781-967-8263,1,7/5/01,019-58-4837,173.1,"5' 6""",25,weeMaewa6ee
1289,male,Romildo,S,Sarabia,SR,2786 Findley Avenue,Cooperstown,ND,58425,Shoundow,701-789-3949,1,2/1/97,502-20-2583,126.5,"5' 10""",24,ooph8ZuwooF
1290,male,Mason,I,Randall,SR,4619 Veltri Drive,Juneau,AK,99801,Mulaked,907-254-4131,1,12/27/95,574-88-7408,227,"6' 0""",18,outu5AiPh
1291,female,Nicolina,G,Eriksson,JR,3929 Rockford Mountain Lane,Appleton,WI,54914,Plaun1999,920-216-2160,1,2/28/99,389-74-3243,100.1,"5' 3""",23,eiW1xuuB8ve
1292,female,Yan Yan,D,Hao,JR,4907 Glen Falls Road,Eagleville,PA,19403,Bobbled,215-900-1245,1,2/25/99,188-32-6827,126.5,"5' 3""",18,aequaD7OoG
1293,male,Jun,Q,Tang,JR,3186 White Avenue,Corpus Christi,TX,78476,Theliand,361-723-6259,1,5/1/98,642-70-6467,201.3,"5' 9""",6,ooy8jais8Qu
1294,female,Savannah,F,Johnsson,JR,3358 Kuhl Avenue,Stone Mountain,GA,30083,Theoper,678-620-7616,1,12/20/98,673-24-4482,191,"5' 5""",12,Ji1ooseeC4
1295,female,Debra,J,Ogden,JR,1361 Devils Hill Road,Jackson,MS,39201,Memmar,601-800-7466,1,6/4/99,428-64-8333,166.1,"5' 1""",7,jiThex2gei
1296,male,Marcus,L,Engström,SR,2308 Green Hill Road,Plainview,AR,72857,Pentever,479-272-0040,1,3/13/96,429-12-3467,170.1,"6' 3""",7,ogh1ohG1Qu
1297,male,Louis,H,White,SR,3404 Melm Street,Providence,RI,2908,Hughted,401-239-0617,1,3/17/96,037-54-3176,163.2,"5' 10""",1,euphe5AiGh
1298,female,Eleonora,M,Åström,SR,2835 Howard Street,Grand Rapids,MI,49505,Palle1996,616-493-7899,1,4/21/96,386-28-7521,196.2,"5' 1""",2,Yi8queach2ai
1299,female,Anna,J,Magnusson,FR,2522 Formula Lane,Dallas,TX,75204,Conew2001,469-555-2974,1,1/19/01,634-40-4990,153.3,"5' 9""",16,quou9ahT8u
1300,male,Grau,I,Peralta,SR,4936 Hidden Pond Road,Vanleer,TN,37181,Hiles1995,615-763-3404,1,10/9/95,408-54-2763,154.9,"6' 2""",22,bae9Aurai1ch
1301,female,Ursina,B,Herrera,SP,702 Despard Street,Atlanta,GA,30303,Diater2000,404-681-7844,1,8/19/00,254-38-4530,190.5,"5' 8""",24,aiboop5DaiL
1302,male,Louie,Z,Fleming,FR,4556 Norman Street,Los Angeles,CA,90017,Juserebeaven,323-279-8626,1,1/3/01,549-49-6078,152.5,"5' 8""",15,iiQu5ies5
1303,male,Daniel,I,Townsend,FR,3224 Barfield Lane,Carmel,IN,46032,Sherescider,317-574-8832,1,9/22/01,307-36-2269,172,"5' 10""",24,Jai8omou2ce
1304,female,Fen,T,Lei,SP,3722 White Lane,Macon,GA,31201,Anthe2000,478-745-6015,1,11/5/00,257-12-6973,106.9,"5' 6""",24,voorah4Aiv
1305,female,Mary,C,Vermillion,SP,3710 Lightning Point Drive,Arlington,TN,38002,Thamot,901-463-8716,1,11/10/00,756-01-2408,104.7,"5' 0""",12,thieMoo5
1306,female,Donna,L,Denmark,SR,2259 Camel Back Road,Clayton,OK,74536,Raters1997,918-569-5821,1,1/25/97,445-19-1578,169,"5' 8""",12,eiG0aish9Bie
1307,male,Joseph,J,Salazar,SR,688 Stanley Avenue,Garden City,NY,11530,Waitted,516-508-1737,1,11/11/97,108-05-9803,165.7,"6' 2""",8,roog6shaiT
1308,male,James,M,Gillespie,SR,4971 Werninger Street,Houston,TX,77027,Ocre1995,832-678-8649,1,11/15/95,461-59-2395,235.8,"6' 1""",3,EighuV4xee
1309,male,Roy,B,Aldrich,JR,3009 Wines Lane,Houston,TX,77032,Pectiong,832-347-4899,1,11/7/99,467-87-3518,173.8,"6' 0""",9,wahSh0ca3j
1310,female,Arianna,S,Zaragoza,SR,3288 Hillcrest Lane,Riverside,CA,92507,Lowed1997,951-253-3408,1,7/9/97,615-48-8403,173.1,"5' 5""",21,Lu6mie5phujoh
1311,male,Benjamin,N,Göransson,FR,170 Public Works Drive,Kingsport,TN,37660,Andre2001,423-378-5396,1,7/17/01,410-27-5519,115.9,"6' 0""",5,Shai2saekoa
1312,male,Adelhard,F,Carrasco,SP,2495 Wilmar Farm Road,Herndon,MD,22070,Parealeareed,240-335-4675,1,1/27/00,215-50-7189,147.8,"5' 5""",8,Aephoashee2
1313,female,Yasmina,C,Roldán,JR,984 Woodlawn Drive,Brookfield,WI,53045,Butchey1998,414-721-1544,1,2/19/98,390-24-8616,131.1,"5' 5""",6,Jieshai6ad
1314,female,Philippa,I,Lindgren,FR,4967 Half and Half Drive,Laton,CA,93242,Haventrus,559-922-6631,1,6/17/01,555-09-1202,118.4,"5' 0""",20,Quaez5bil
1315,female,Jerusalén,B,Puga,FR,2983 Illinois Avenue,Tigard,OR,97223,Facteneve,503-676-1718,1,2/10/01,542-07-5162,177.5,"5' 0""",22,ut7giv6Phai
1316,female,Kimberly,R,Wallin,SR,1200 Confederate Drive,Syracuse,NY,13206,Squethe,315-690-0735,1,3/19/97,093-92-5257,209.4,"5' 5""",23,Aijoo9quosoo
1317,female,Cerys,R,Campbell,SR,47 Pinewood Avenue,Sault Sainte Marie,MI,49783,Wenty1995,906-635-5630,1,12/2/95,373-72-5547,108.5,"5' 4""",6,eigu8Ouzu
1318,male,Barry,G,Sanchez,SR,3077 Oak Avenue,Rolling Meadows,IL,60008,Wiffaided,847-947-8515,1,4/27/97,330-16-7494,160.6,"6' 1""",14,zee6Iech
1319,female,Scarlett,A,Stone,SP,1760 Star Route,Summit,IL,60501,Neysither,708-594-5529,1,7/19/00,360-48-7757,119,"5' 5""",23,eel5Bou0i
1320,male,Bao,X,Hsü,SR,4486 Charack Road,Terre Haute,IN,47802,Anigul1996,812-298-5169,1,12/17/96,307-03-4897,234.3,"6' 1""",1,shah9Usai
1321,female,Elí,E,Cortez,SR,4058 Maple Court,Potosi,MO,63664,Poorely,573-436-1031,1,7/8/96,487-70-2848,118.8,"5' 4""",11,hiif4Aij
1322,female,Victoria,C,Sharpe,SR,2755 Half and Half Drive,Jupiter,FL,33478,Thestoat,561-214-7955,1,11/13/95,261-42-4026,203.7,"5' 1""",14,ge8goh4uSh
1323,male,Sam,M,Hurtado,JR,4253 Cheshire Road,New Haven,CT,6511,Ysel1999,203-415-3369,1,3/8/99,046-01-6879,189.9,"5' 5""",12,goah9Iboh
1324,female,Niki,A,Nilsson,JR,557 Ashford Drive,Falls Church,VA,22042,Grarnices98,703-645-5788,1,2/5/98,231-76-9923,134,"5' 7""",2,aijuZeiR6la
1325,male,Dylan,A,North,SP,2721 Providence Lane,Azusa,CA,91702,Yound2000,626-815-6720,1,9/25/00,617-42-4091,141.5,"6' 0""",9,Aidie5eha2chee
1326,male,John,A,Gomez,SP,867 Jarvisville Road,Syosset,NY,11791,Whippilliam00,516-973-0079,1,11/29/00,054-18-1374,138.4,"5' 4""",25,xok8lie9Ae
1327,male,Zachary,Z,Holden,SR,12 Hickory Street,Salt Lake City,UT,84111,Coulte,801-781-0186,1,8/24/97,647-26-4632,202.2,"5' 9""",12,chaG1uFe
1328,male,Menqui,S,Serrato,JR,4782 Cardinal Lane,Assumption,IL,62510,Motifews,217-226-3344,1,8/20/99,323-50-2849,125.2,"5' 8""",12,aGhu6ejohqu
1329,female,Phoebe,A,Kerr,SR,1455 Badger Pond Lane,Hickory,PA,15340,Witolve,724-993-2840,1,10/22/96,190-03-1299,110.2,"5' 4""",24,Shiep1Gai
1330,male,Cyprien,L,Anaya,JR,3844 Front Street,Flint,MI,48548,Usseent,810-515-5476,1,10/8/98,374-22-7833,154.2,"5' 5""",6,jiesh3uShe4
1331,female,Hua,J,Tai,JR,456 Elliot Avenue,Seattle,WA,98109,Primuch,206-541-9054,1,9/13/99,531-90-3480,157.1,"5' 5""",16,aeci7eiThee
1332,female,Amelie,K,Heath,JR,4100 Robinson Court,Saginaw,MI,48607,Marsou,989-416-3801,1,6/29/98,381-82-9149,174,"5' 4""",5,ieVah0Pih
1333,male,Christopher,J,Becker,SP,3610 Buckhannan Avenue,Syracuse,NY,13224,Licut2000,315-480-9620,1,1/16/00,066-38-4779,163,"5' 4""",11,Ia7ohpi2E
1334,female,Lydia,C,Reed,SR,4309 Owen Lane,Fort Myers,FL,33901,Whippyraton,239-236-9787,1,10/7/95,592-76-2080,188.3,"5' 1""",17,QueosiMaec0
1335,female,Xalome,C,Aponte,JR,519 Nuzum Court,Gowanda,NY,14070,Eforied,716-532-3546,1,9/14/99,116-42-5807,192.9,"5' 3""",1,OSiedei8p
1336,male,Jude,L,Cooper,SP,2117 Brown Street,Walnut Creek,CA,94596,Groply,925-952-1075,1,9/7/00,567-78-7386,161.7,"5' 5""",21,izoam1eeT
1337,female,Tabatha,G,Marín,SP,429 Rivendell Drive,Youngstown,OH,44502,Tapeon00,330-774-9961,1,12/10/00,275-40-1178,191.6,"5' 6""",5,kohfup5Ai
1338,female,Tessa,M,Sealy,SR,1526 Oakmound Drive,Chicago,IL,60617,Maeft1997,773-374-8461,1,9/12/97,354-18-4270,195.1,"5' 5""",23,Aiphaej2ae
1339,female,Jiang Li,K,Chiu,JR,3231 Saint Clair Street,Oakland,MS,39848,Frabled,662-623-8614,1,12/18/98,426-26-7879,136,"4' 11""",6,sopeNgi5
1340,female,Yan Yan,Y,Liang,SP,446 Pheasant Ridge Road,Philadelphia,PA,19128,Obou2000,215-509-9533,1,12/16/00,210-12-3644,178.2,"5' 3""",13,JeithooW4Ee
1341,male,Dennis,M,Warren,JR,278 Davis Place,Toledo,OH,43602,Liket1998,419-206-5747,1,2/1/98,293-94-4126,152,"5' 9""",7,uang3Phaor1I
1342,female,Sun,G,Hsü,SR,3340 Eagles Nest Drive,Chico,CA,95926,Thiche,530-690-9787,1,5/3/96,624-15-6118,143,"5' 8""",11,Opai7azish
1343,male,Ho,F,T'ien,JR,3329 Haul Road,Eagan,MN,55121,Falm1998,651-214-8316,1,9/19/98,472-84-9946,236.3,"5' 9""",5,aiRebe0yol2
1344,male,Shaiming,D,Chiu,JR,950 Emeral Dreams Drive,Oglesby,IL,61348,Travolic98,815-252-0548,1,6/4/98,341-50-1260,146.3,"5' 10""",11,Vooquoo2hoo
1345,female,Micol,H,Rentería,SP,4004 Parrish Avenue,Marion,TX,78124,Sultillort,830-914-5653,1,9/25/00,630-42-2603,164.8,"5' 6""",1,Ais7OoKae5
1346,male,Kian,M,Nyström,SR,4534 Mulberry Avenue,Hot Springs,AR,71901,Anothers,501-321-1952,1,9/14/97,679-05-5052,225.1,"5' 9""",6,ESaem0yae0O
1347,female,Lia,N,Isaksson,SR,4218 Farland Avenue,Mcqueeney,TX,78123,Cons1997,830-557-1010,1,5/13/97,450-55-1706,170.5,"5' 1""",24,ahn1hooTh
1348,male,Yul,L,Ku,SR,2889 Roosevelt Wilson Lane,Big Bear Lake,CA,92315,Auntrunt,909-866-3282,1,3/11/96,572-83-2943,132.2,"6' 1""",18,ooS1ve8aiX2ee
1349,male,Gang,L,Pai,JR,4148 Stiles Street,Pittsburgh,PA,15222,Preigaing98,412-532-8263,1,4/20/98,193-56-4238,194.9,"5' 7""",2,Au4Wogh9r
1350,male,Lok,H,Kao,FR,2907 Badger Pond Lane,Saint Petersburg,FL,33710,Prion2001,727-343-3897,1,3/29/01,768-12-8604,172.9,"5' 9""",3,yaer4quohL7
1351,male,Abdirahman,I,Bergström,SR,475 Reel Avenue,Hobbs,NM,88240,Thereves,505-370-6678,1,3/3/96,648-10-9535,129.4,"5' 6""",13,me7ooLoo
1352,female,Carol,P,Kelly,JR,1764 Alexander Avenue,Antioch,CA,94509,Alad1999,925-522-1980,1,2/20/99,613-82-1917,106.5,"4' 11""",16,Voohoh1Goh
1353,male,Shaiming,Q,Shih,JR,3384 Haymond Rocks Road,Redmond,OR,97756,Afterviout,541-526-3199,1,4/24/98,544-69-0772,195.1,"6' 2""",17,rec4cu0Nee
1354,female,Yue Wan,M,Wei,JR,3129 Eagle Drive,Farmington Hills,MI,48335,Rectudid,734-793-8051,1,8/14/99,384-31-5430,163.9,"5' 1""",18,KeiyahXee5k
1355,male,Zenzo,L,Ruiz,JR,4737 Brannon Street,Los Angeles,CA,90026,Likentich,213-240-3414,1,2/13/98,566-78-0628,130,"6' 0""",15,ZaoBie5bi
1356,male,Jerry,H,Söderström,FR,911 Court Street,Fenton,MO,63026,Norne2001,636-717-4032,1,8/19/01,488-54-2078,198.9,"5' 6""",7,geeSeeyah1c
1357,male,Herman,C,Jordan,SR,2673 Sardis Sta,Fort Worth,TX,76102,Youldry96,817-635-1061,1,12/14/96,457-76-9936,159.9,"5' 7""",17,udaihohR8C
1358,female,Louise,B,Potter,SR,207 Roosevelt Street,Oakland,CA,94612,Ectilow,415-358-8684,1,1/7/97,548-40-2879,120.6,"5' 8""",13,aigeitie6X
1359,female,Pearl,C,Toledo,SR,3433 Terra Cotta Street,Hackensack,MN,56452,Givercentene,218-682-4212,1,12/3/97,472-09-6361,189.2,"5' 3""",17,Ooj0koa3Aesh
1360,male,Chan,L,Yen,SR,2712 McDowell Street,Columbia,TN,38401,Theressuard97,931-381-8604,1,1/2/97,415-14-0459,185.5,"5' 9""",2,Phoe2joyeu6
1361,female,Brooke,K,Fraser,SR,3235 Bombardier Way,Plymouth,MI,48170,Tallech,734-927-6975,1,2/3/96,379-24-2894,141.7,"5' 2""",9,haTh2ohngoh
1362,female,Lian,F,Tien,JR,373 Waldeck Street,Grand Prairie,TX,75051,Ameng1999,817-436-1513,1,4/17/99,458-33-8236,160.6,"5' 6""",16,UxiVaif7ph
1363,female,Qian,L,Chien,SR,19 Rivendell Drive,Youngstown,OH,44507,Thadentme,330-781-9964,1,6/3/97,270-44-3706,145.4,"5' 4""",15,Aihei3qu
1364,female,Hong,S,Yin,JR,625 Ralph Drive,Warrensville Heights,OH,44128,Agen1998,440-223-0519,1,11/20/98,290-84-0368,197.3,"5' 3""",10,Aiz6vueg
1365,female,Ying,S,Hsüeh,JR,1689 White Pine Lane,Roanoke,VA,24012,Andider,540-563-7347,1,4/3/98,230-38-8518,126.3,"5' 3""",19,waKigie3j
1366,female,Marcia,S,Kirby,FR,1122 Bungalow Road,Superior,NE,68978,Sainame,402-879-3415,1,8/30/01,508-17-5816,122.8,"5' 9""",8,eish6aemaiJ
1367,female,Lena,S,Eriksson,SR,2862 Fieldcrest Road,New York,NY,10013,Ponold1996,631-972-9579,1,10/17/96,058-34-2904,183.5,"5' 2""",15,Rah2quee5T
1368,male,Liang,X,Tien,SR,1512 Peck Street,Northwood,NH,3261,Veres1997,603-942-6806,1,12/18/97,003-68-6839,232.5,"6' 2""",2,iZoo0Nu8oh
1369,male,Ning,L,Fang,SP,2871 New York Avenue,Fort Worth,TX,76110,Toply2000,817-924-7941,1,9/29/00,455-98-0374,160.8,"5' 8""",22,ahm7ohvieDu
1370,female,Sharon,D,Gomez,FR,272 Coolidge Street,Kalispell,MT,59901,Faies2001,406-858-6701,1,7/26/01,516-06-6741,158.6,"5' 2""",9,teaj6AiK0f
1371,male,Sheng,F,K'ung,FR,4823 Broad Street,Birmingham,AL,35203,Ragretheable,205-439-9985,1,5/25/01,421-20-4517,179.1,"5' 8""",9,see8NeJ1ChaiJ
1372,female,Sara,R,David,JR,1265 Farnum Road,New York,NY,10011,Deaders,212-295-2152,1,7/31/98,120-76-8363,210.5,"5' 7""",9,paiphi1Fie
1373,male,Domenec,A,Bustos,SR,3556 Dennison Street,Modesto,CA,95354,Sphrand,209-573-3153,1,6/5/96,605-26-2419,199.1,"5' 9""",21,aQueesh8
1374,female,Keira,M,Armstrong,SR,2138 Fantages Way,Portland,ME,4101,Sualliare,207-771-1676,1,12/17/96,006-22-7519,155.5,"5' 6""",17,eequooX6
1375,female,Lauren,S,Randall,SP,815 Fantages Way,New Harbor,ME,4554,Mortan2000,207-677-0888,1,8/26/00,007-98-1404,113.1,"5' 7""",14,eXauqui9w
1376,male,Sying,R,Tsou,JR,4287 Boggess Street,Frisco,TX,75034,Sommering,940-272-1366,1,9/1/98,452-28-4026,238,"5' 6""",24,lei5waiceL
1377,female,Mauli,T,Delgado,JR,1759 Edgewood Road,Memphis,TN,38115,Poray1999,901-208-4926,1,11/11/99,758-01-7312,130.7,"5' 9""",19,Wa8Esae1ro6
1378,female,Elín,M,Briseño,JR,4010 Kennedy Court,Bedford,MA,1730,Wathre,774-383-8838,1,8/24/99,012-42-8830,114.8,"5' 5""",19,kahshah9Hie
1379,female,Laureana,M,Orta,SR,4522 Scenic Way,Colusa,IL,62329,Whomand,217-755-3605,1,4/4/97,339-14-6434,105.2,"5' 7""",25,iwohch2Chee
1380,female,Marta,K,Dahlberg,SP,2195 Rivendell Drive,Akron,OH,44305,Foread,330-839-0961,1,5/12/00,301-80-0911,117,"5' 5""",1,Gae2Eziesh
1381,female,Ruth,E,Pettersson,SR,4423 Rafe Lane,Noxapater,MS,39346,Befor1995,662-724-9572,1,11/7/95,425-43-7936,101.9,"5' 7""",12,nie0edoS
1382,female,Cheryl,T,Rush,FR,753 Pointe Lane,Miramar,FL,33025,Whish2001,954-864-3624,1,9/24/01,590-32-0575,145.6,"5' 0""",3,fiif6eiGh1
1383,female,Christine,D,Johansson,JR,3811 Fleming Way,Midlothian,VA,23113,Gatited,804-794-0138,1,2/17/99,697-03-9168,121.2,"5' 5""",21,ahZahcah1
1384,female,Jiao,H,Tai,SP,1718 Badger Pond Lane,Tampa,FL,33614,Joye2000,727-359-9207,1,4/2/00,266-96-0099,137.3,"5' 3""",20,Aiw8voch
1385,female,Marylou,E,Wallin,SR,3236 White River Way,Draper,UT,84020,Hoste1996,801-553-8297,1,6/13/96,529-04-5219,193.2,"5' 5""",1,Xir3ieyieko
1386,male,Hayden,C,McKenzie,SP,3957 Hemlock Lane,Harlingen,TX,78550,Histailley,956-564-9112,1,2/1/00,645-36-9947,159.7,"5' 5""",12,Aichi1ph
1387,female,Xiao Chen,H,Hsiung,JR,2916 Myra Street,Riverside,RI,2915,Sking1999,401-433-9656,1,11/3/99,036-54-1516,178,"5' 3""",8,paeFai0oV
1388,male,Robert,N,Mendez,JR,317 Whitman Court,Norwalk,CT,6851,Hapromeen99,203-594-5607,1,10/21/99,041-72-7959,186.3,"5' 7""",4,Hoor5aeng
1389,male,Jose,H,Tejada,SR,4268 Cook Hill Road,New Haven,CT,6511,Formiscrad,203-477-8730,1,12/9/97,040-20-2093,194.5,"6' 0""",23,Ozung8zewie
1390,female,Heda,A,Solorio,SR,933 Big Indian,Metairie,LA,70001,Himper,504-646-8743,1,6/11/97,433-09-0819,147,"5' 7""",3,ni7yahfahBoh
1391,female,Wilda,T,Danielsson,SP,4893 Sunburst Drive,Fort Myers,FL,33901,Neves2000,239-425-8593,1,2/15/00,593-10-6622,154.4,"5' 7""",25,oob4Tu3Ee
1392,male,Finley,R,Ryan,JR,1713 Paul Wayne Haggerty Road,New Orleans,LA,70119,Tiscity1999,504-485-0289,1,12/11/99,439-39-0179,191.2,"5' 5""",10,OhHog9wohTee
1393,male,Jonny,M,Lundberg,JR,476 Watson Street,Camden,NJ,8102,Daming,609-721-6399,1,4/19/99,156-46-5026,171.2,"6' 1""",19,uuthah0Pie
1394,female,Vanessa,G,Page,SR,2828 Massachusetts Avenue,Washington,DC,20005,Sitted,202-662-2597,1,3/17/96,578-09-4131,216.9,"5' 3""",2,eS7oogoobae
1395,male,Kian,E,Hedlund,FR,2929 Cameron Road,Buffalo,NY,14202,Insing,716-400-7941,1,5/6/01,068-84-9560,199.5,"5' 10""",3,vee2Ahzae
1396,female,Alba,M,Isaksson,JR,4871 Hillview Drive,Napa,CA,94559,Youlation,707-224-8387,1,12/9/99,621-39-3631,178.6,"5' 3""",1,IDeisaeQu8
1397,female,Genji,D,Tuan,JR,4 Wilson Avenue,Ferris,TX,75125,Prowen98,972-544-3842,1,10/8/98,461-47-9130,135.7,"5' 9""",15,ahmi0AheGh
1398,male,You,S,Yeh,FR,2990 Hurry Street,Staunton,VA,24401,Vearguat,540-294-0930,1,6/22/01,695-03-5815,189.4,"5' 4""",15,waiJai3ei
1399,female,Niamh,J,Miah,JR,4346 Murry Street,Norfolk,VA,23502,Waysed,757-513-1610,1,10/27/98,226-11-7675,165.4,"5' 7""",8,nahsh1Pei
1400,female,Ashley,G,Smith,SR,2721 Marietta Street,Santa Rosa,CA,95401,Witters,707-525-8105,1,8/19/96,571-74-9868,152.5,"5' 1""",20,pahSh8shi7k
1401,male,Cai,C,Chung,SR,3084 Sunset Drive,Jonesboro,AR,72401,Iltive97,870-635-2209,1,2/2/97,678-10-5568,230.6,"6' 1""",2,oSheiS4Mae
1402,female,Lucy,H,Baldwin,SP,582 Grant Street,Good Springs,TX,75652,Ponesisforty,903-854-0745,1,10/31/00,640-01-4049,162.1,"5' 6""",19,Ieyeih5oajah
1403,female,Evie,J,Coleman,JR,1582 Marie Street,Towson,MD,21204,Pored1999,410-851-3276,1,11/1/99,212-67-4671,157.5,"5' 9""",11,ohsh8AeVor
1404,female,Lisa,R,Nash,SR,1228 Orphan Road,Buffalo,NY,14214,Unly1997,716-215-8958,1,5/15/97,064-18-2106,135.3,"5' 5""",8,ug9ree4Buth
1405,female,Lisa,D,Segarra,SR,4833 Hornor Avenue,Mena,OK,71953,Plethell,918-383-0294,1,9/29/97,448-38-6228,104.9,"5' 5""",8,Loy5ahtohM
